"summonerId","summonerName","leaguePoints","wins","losses","veteran","inactive","freshBlood","hotStreak"
"409qEt87n5cv85jwFiGXuwwiUipJaLrJit5Xg7ThawQxsTXq_NOdKvXrqA",내사랑영택이,4,35,29,0,0,1,0
"41_0PVU4Qaevhf0uqvBtpeSPYnFfyiTMST3nx-Fte-xA3f7tdMVwLdqBlw",브엉비엣람,246,91,63,0,0,1,0
"41dZiDgGefyk-ab0PByngwWfwNeO3UlliWYfTak9C872iPE",fkqkwe,63,163,160,0,0,0,0
"41slRsV0afhWqCuuOZT091JkfNKUxH7qmfCUgg4Nt33bTWs",김꼬뚜123,158,189,152,0,0,0,0
"42Mdi5wAjVICpw9vW7eKSOgm_3Fqsd4b0PX4Cd_5SBTDGA",탈zoo,149,157,120,0,0,0,0
"443ijwSZaYn14UOHHmUyDIUUUbzTC1BgdIFmcOaEEUWVRUg",TimeSound,269,87,65,0,0,0,0
"445WUgQwdEYRSXV6V0JOxuqoRJDbI_PITXqLIYTRRrVkz60",시러 할꺼양,22,154,150,0,0,1,0
"44JZiDe6P2rWrQpnzohQiUKiqmqkVY81LvKs-1tpTYJtJ_k",난모른다알아서해,1,71,54,0,0,1,1
"44PiDldvrX9kTSgz3K-OVtVhbGETyAnDKghpyLKRxKU1FOc2eNiXmesneA",eau de perfume,39,204,204,0,0,1,0
"44PyHHYQikQZD-nYDVORLIItj420OsMnQItoCZuezDstY9RSL6sJop6Ung",QueenZu,37,199,200,0,0,0,0
"44wIX-__rOL8s0M_aIs6surSQ1kXkm_bo5v_u0GbCawnIcg",Museong87,470,183,157,0,0,0,0
"44Zu03FVPuIhOI6yJVLfIJtz__31zETgnmzdtWsv7kG-Lt0",xycg,217,122,124,0,0,0,0
"4518-IE7VY_UV8oYORUH5TUlPWTUYZBNuwd6lMtdA8ldDJbnWQhCvUew6g",aoalsmsaoaaoa,237,104,66,1,0,0,0
"452PQ2PSdFzMYMkIT4zdV2uXdLIQLThQsQYZJ4PqD9zv9JmcmDgnNTiQrg",photinia,287,89,79,1,0,0,0
"45atbo1NT0ALvAC4HTUgte1D4KAaWEEy_8dG-xcxrZqcHq8",암살 케인,22,40,15,0,0,0,0
"45tkELZPBWEPhk8LPsq_pkCwEu-1wKcEg0vBejz2qKJNQWc",Cyaaa,31,65,60,0,0,0,0
"46J8aemBLQ1qfU_0Z1O2h7T50V2LxxmLE9iSgUDTVBEa6NKG_BnkZ_M9Vw",guanshiyin,263,194,188,1,0,0,0
"471rDl1E9hDACfTTXhXEEdEp5doMq-lpKL6pli_IHF6JDkdjey6zM_P5cw",v4x3,48,22,14,0,0,1,0
"47nadiiwJheK0r-PsRBvwYcwiBmlAtX7eO9P1ioZ2TNvuQ4",카모예,0,255,233,0,0,0,0
"4AJnk2hmZRvmartdJcR2bzZae0y2TPOKlVnW5Wvy5kLVZNKNQX1T-q69jw",bieshuomeibanfa1,478,223,182,0,0,1,0
"4Am_2MmO0RvTYzxxW8EunHqQHELT7hnrXVyY8kbs7IDBNzXMHwXvcEXtMw",마 너 닝,75,106,84,0,0,1,0
"4aS3IFzWk8IWo0_e3t7JFYoMMGB8i-79Qq0InlA4B_zVmb0",문영숙,0,163,140,0,0,0,0
"4aVMMCSUQQN20PR5ncX_fzWHsYdDejZBE58zItJWK_8lyS4a",왜나만죽어 왜,269,137,103,1,0,0,0
"4AVYSZbaVqX9HWlMYSFL6a3okU6_3xc-P7n5Rgo7QbHzBg",시루1,108,209,205,0,0,0,0
"4BHUybKg7YEI32_ZF7pnMJngS12rlAZceN2OaW6R1XAn8zWzJKRjMowD4A",wjhmax,343,87,54,0,0,1,0
"4bkPnLuF-gFyg1L-tW1fmKSFvwpquGeHyFLNhWNo9gmponf9wtj9sTJdYQ",전승트,51,138,130,0,0,0,0
"4BneLvcOD0yDBcSqIGPl4Zd2c5QiPDLV8Ed-pluvtXkPocPI-EXeHybcfg",우연히,112,75,68,0,0,0,0
"4BQTA7HVFFS5hdGYJ6IYINUhjAbxPvOOtMDMwKD61g51cW0",소아증,1,21,11,0,0,1,1
"4BsIcTlaje0dKto4tj6jO5mcT-f9VMInZxH0DMnHf0B8Rdg",헤픈 만남,43,117,112,0,0,0,0
"4cEZDI55A_WXOysdz4TBbX0C0n1jOEHASlbjNlwb5rvAo80qDWG-k_TZGw",Cake3,285,107,82,0,0,0,0
"4CK8wr0sEky_-AA44Jt4Xc9WGLJUKgQUKMSsgtwnBBws4mgj6UkG-OKv7Q",우리팀은가족이다,190,72,54,0,0,0,0
"4CKVPOvLrm6rcYPfHhMRaG35nmcY8RGhPLGBFdGt8VjlXr2b1AMZi0TbEQ",WPFLDKVPFTLFGDJ,17,106,101,0,0,0,0
"4csuVhgWNC9wDZu_41FKoDMkG79WiUwIgGCHLV8PCAoRiqrXJgWGrT7o1g",Dalun,133,198,197,0,0,1,0
"4d5TNicVjiRvOBm618Z254EX9vAqSNfn-BFOU0mN0j3ZxaBiJ9SopN9cRw",늦가을,1,58,55,0,0,1,0
"4dGi46Rt9unmZyEzQ7pNWmxoePpeyUun-re_GeJ9Iil3yJKwUwApYk7iag",AraragiKoyomi,145,55,46,0,0,0,0
"4DJk87GK0FW9iDTpaqb1il9Fz0NUWljtoyoSSyTXN8V4KYU",은 연,35,168,167,0,0,0,0
"4DMnoZ_jIWLGWOQ6ra04fkjbYyi9IKWt-_-W6xrxOg3xh4g",덤 찌,1,190,176,0,0,1,1
"4EE4iEATjN_bOlixZGU4fvEPAJ0rrCps_Cmm22PBxrb3ghUL",나서스사령관,1,168,135,0,0,1,0
"4eu9kNZPDWP63r-koPnosfSCOzFl80E8TD3VtQxa9vgLa0E",상봉동뻘꿀오소리,1,105,103,0,0,1,0
"4fddDJjcS3YqJW45oWsk-_YKQvJ239yfd3hzCtSpTlQ6Hzg",이니쉬,1,76,66,0,0,1,0
"4FFlGNSKq_4nXarjHhXSkeUehTAE3g61EcNBRVno7AK0Jr8","06년생 이용철",213,97,75,1,0,0,0
"4GL-kwurpnWMPwKePajI_uhfxT9U742JTHssH1iROmAJRXD8YqYs6RK2kQ","2학년 5반 방대장",106,175,171,0,0,0,0
"4GQBw8rHA0RMN8dhoti1VpAefgENg3uUQW1PeG1b-su_Us1Ee3gbmqRpXQ",코 룰,132,76,69,0,0,0,0
"4gs-fJh5SPbjMx2jX9Xh2ZIv7XrRIoKGE5ULyOY6DUovNqsPSCcF0jrJBA","18년산 벨베스",44,178,132,0,0,1,0
"4GU8kRnEGSbZHqsCG__z4xnYvqlPMd_C5ZuVVFGqdgJ8Zg",펫뿌리즈,25,260,184,0,0,0,0
"4gvVjy5k6_uuU5736KiWtF6wigm2Ch2g4qrjZb8zi7jTmaDLgrrMJu3OZg",Soft,1,38,30,0,0,1,0
"4h3fJzvJKGflXg6VWn1bApHvnJwpq9ak6al-bVfluOvYq1ekRqyRz1alcw",papa,1,254,232,0,0,1,1
"4HJGbqcrUl9YIgVzNk4eOkTIB1PAop0CjXE9gSQrLGKRWQ8",저주받은계정23,316,424,410,1,0,0,1
"4hMDlSW4_kcae0obQvt00W6zFmWpJEFI_VN2ItRFG7emzA",엄 버,42,79,56,0,0,0,1
"4i1BAMGOyya2w2dooa6XEdXUMTg2_kxxDguc3FOSK1PMlCs5PvePu459Ow",RenWuZaiShaoNian,208,128,115,1,0,0,0
"4i3jO7DHs-LVhe1ZH3dYpjy0XEyil4A-Xqicvng_-jLivno",빵 구 찌,1,73,58,0,0,1,1
"4IVzjgbwcflTcng4YJ6kEqHMOPQ-CF7UpYMPDuIFm83fINg",크리스토퍼 니센,62,275,226,0,0,1,1
"4j1-SDqrUVH474iZEZm3q4W2B8qyGcyHx73QZcashN5Nfg",누누세요,1,81,68,0,0,1,1
"4j4jIwoPwl4WPlV07Toz-sQD9loqh7KLNZ-uj6pI1yuyxg",모하쉔,319,223,215,0,0,1,0
"4JI3Kh4e_z6kkJ__2BdkeoUHhR51qIKZmn3deaKqaT1oWzY",민채히 사생팬,153,123,103,0,0,0,0
"4K2aI2gYVr4zly0oBTsLwI0KW4ckzVtKZtxvsjsryeQQ5w",성키zz,1,134,120,0,0,1,1
"4K7Cg2zz_k_yqXBLd1sMTkVbVqgi0UV0EvCrnwfBBxbYRrM","20010624",105,334,317,1,0,0,1
"4k7MXFxjgPW2ivhu1g8djrZIMbV-cmmHOfI-ohWoUG0U5mE",hanjunyoung,20,113,91,0,0,1,0
"4KDqu6kQuFc3qziAsmQQy1WRfyI3qptMkE4RHUE_v1TCjXM",tangwe1,304,43,20,0,0,1,1
"4Kh_ffdlqgscZZ8wU1HERt68SiQX2KoN0sLoV4Az4sFkz1seh1U-iqFiwg",바나나파일럿95,26,130,122,0,0,1,0
"4KSWmLsTszXEQmNhHl6uJf3jEargNvl04YORXDpw7q3b6fQ",굥뷘쨩,1,96,84,0,0,1,0
"4KTt4wL6r7JnQBShs5Trv4utQEiwI45DDQHC5VInRTGsa1COJbkXNWYy7Q",납 월,14,81,51,0,0,0,0
"4Ku9FJbCqGSmBwpTt1tbHkxH7ghiHRMuUcekYvrmuugZavpFOv3-TtKeGw",깨부숴버리다,84,442,449,0,0,1,1
"4L9NDCOU25PnSkUcSfJGiLQjodcxstB7pIlAs8a4nGlNnMvJ6P68jvHEaQ",SumikkoGurashi,212,342,315,1,0,0,0
"4Lb6mbUwZyTyIQCRLD_0tF8LR-hvmy2VX_BV1N8T77YLnfs",we can do win,158,143,129,0,0,0,0
"4lFmatzmBzFOoeXuh3wRRw9XjLxUGAW2n5hilQzbxCewdg",나서폿잘못해요,0,64,48,0,0,0,0
"4LI7Wp_5-gsSZip5lglkHt_tZ4ApQbFDD-Dh12akMDFmqZI",Zoe KR,112,64,49,0,0,0,1
"4M3n0Mh_4oZ_gOiuE9QmMjQnNtkd7J-6iPlZHGfSnwi0eA",초가스 문도,57,68,53,0,0,1,0
"4m4EEw2R9fRaxoEmcnlAI3aIB_1g3AlcaYViw226r1h-7Q",세트 노마나,21,191,167,0,0,0,0
"4MFb2xrGPYNxj8Odm4y9FMPsXwEl1PfqWRhN2yNElaGmWoM",세환에몽,218,291,290,1,0,0,0
"4MoOmVKtxqdxkWoKKjKf-YI5-m_a_mzkzYcAN7NJPlXFs2Q",Xiao K,199,170,151,0,0,0,0
"4mSawwwbM4iPr4ImmpOVn9W_zXrw2CemZVhmtU2YTOv7qSg",웃고 지내길 바래,164,232,178,1,0,0,0
"4MZLVlTlWNIlazLztKgywFqvgxX52YFd2NpKq5JgwcRaQ04",짜증진짜,85,123,74,0,0,0,0
"4NhMnYBcACBZCwfuUHeofSYVdg05djHvrONbfmpwA2kYAMc",원일호,126,55,42,0,0,0,0
"4NsyqXdGc-vWHjnV0g-K8sQaaQob3HVK7dzotRW_pLYo6Lg",쟈바미 유메코,51,83,58,0,0,0,0
"4O7yNuIwLf010kqbBX0uGzg396m-4bi8ykrggzOoDODTldZ_ZGRFFlSDvA",예민한 예민성,12,65,54,0,0,0,0
"4oAeufuZzPe4ZyIlFUUclar7S5zK44IZ3NS5xjToaUSnCbKrXfsnB9pjQg",삼예고,299,150,137,1,0,0,0
"4oTXvK35DmWIT4kFvgz8N3Ln4O_ZpPahu1yMJ608nE51DBPM",너네집안방마루,78,87,43,0,0,0,0
"4OunIOM3CEkx4i6wKMPiW2_9kqCVCG-NgI2wlapNdRAXnvo0",희준로,152,274,258,0,0,1,0
"4OVRBXxQ7kpPIZ-EtXOSE8NvMv3_JFKZgA4fmMn71FReQu0",중국 의문의장인,19,134,111,0,0,0,0
"4oYwbcpwX9O0Ci6-Ve5Z8s-m9z272TrL0PrrO42cy3UD82S8ShaLPDegFw","100 Pretty",270,59,40,0,0,1,1
"4P7LU5ab9Q3QOvrqcoh2_IHnta_h56RPq_zLwwHkBtMYxg",Thresh grab,117,71,57,0,0,0,0
"4p8OO1mnigeKCg1zQC5ZWIu1MEVpQXLxRD0AIvPLQsliBjQY-00yLa45vQ",ISFJ인사람,11,326,287,0,0,0,0
"4Pac_HDxOJSv2J_ivRt8stZsriD_dT_lITR8HdQEVVYnzCM",벌집학살자,1,73,70,0,0,1,1
"4PbbXOakF-Ph4ERjUYvDnavmk4epEUoI26wKaTcxog1u85U",좌파루파사냥꾼,245,149,130,0,0,0,0
"4PdTAhzpy-MiKgF0P5Az5D0Q6eN1VzgzGqEnkdz5dYrnh0J9osLpNp0WMg",Wallnutz,239,137,131,0,0,0,0
"4PFmCidK74dNv-nMBFyaQt2zVmMlmNlNhLIPObIjVKIVOA",DWG 암Canyon,205,420,416,1,0,0,0
"4pnrRUnsl6iIJT0A0RJIrcNxmoDA2aRl6SYyJLVuhz4FHCc",듀시그너,72,97,88,0,0,0,1
"4ppnAy1NVmps3Te6jx42C3TyxIG2ixxX02B1RnPDARsLyck","2u12",67,200,202,0,0,1,1
"4pq4qq8hx8jqOD7mbe3Of9nkKW2-fuDC5qvFZi_rLg_4UjQ",o Hannibal o,1,286,274,0,0,1,1
"4Q_RCAmyWrOcVQV8rSoIMAj95wrrHiY7XhMa6SSEYyLgMy0",rest1ng,126,223,196,1,0,0,0
"4Q4Tz12mv3DVMRbdqizqcVsjrvXb9C9tM8LNlCOzDBsU8w",원벌레,63,257,249,0,0,1,0
"4qdVy5dTab32DTsMwqKN1ASocSb7VMySABpJ08wfLFevlrcUUGC-rpvm6A",모두행복할순없어,0,128,117,0,0,0,0
"4QERY23auzD6cD2uxst_JDsQpjA3GA1TSaToFLs1LDbxEg",오 프,139,128,117,0,0,0,0
"4QW-401AfHxiSU3mUvhNOOtg4jnEFkX3NVEI7-_yOy54HIBWqvomIo9SmQ",Yangxi QAQ,327,94,78,0,0,0,0
"4R0RiN7bv-YIIaEjmEqbeo5oFtsGa7tSvPVaX8G_LazQBs8",이게무슨일이지,251,60,44,0,0,0,0
"4R5FaHhL8PN0BMVVOAYNy8BYUjHjVTqlUC3R1VgFAZgA8xK3l0i3gq9umA",likaishushiqu,344,205,192,0,0,1,0
"4R6R2lUpF9PwSR6z8TLOA0ZMn3kBNqdHrxEMYuudnoDrXbW90JykuVQH8Q",아니근데아진짜로,22,248,244,0,0,1,0
"4rmoOLFFK3SZ_PLmwlNHQKfcg2GkO5MQEbrfwCnEx_Snqxc",청실홍실,1,34,18,0,0,1,0
"4RRpF9aa1Tjn71WMh8VP5TaljlTEHDJxqMbIedRrZRHnfP8",Mir OwO,92,116,108,0,0,0,0
"4RSRWNr0FcZwlk3T4e883029t3vsB_nud1J4bHH0jopN7XY",Luna Dial,212,169,164,0,0,0,0
"4sFiuydOnCo7VF1_-191R-oWjYObzg8WcS6BDF8ai9Lb88RYO4dU6i9gig",Gen G GGUL,491,322,306,0,0,1,1
"4sFu2EtcI6wjt4rLlFzT9S7FBS4zXYw4AY6ShjQQiB97VfA",백 밀,20,119,109,0,0,0,0
"4SGRoR3ajar4Jvz3FsonrgchFzVOCQpy4n40i2s2WVAfFQ8","44광연",183,83,71,0,0,0,0
"4SOqC7_-a_IXV0gDUljHmOOvw8GX3hJt_EbJE7rNZU2JFwBfOE-qZeFgZA",강아지와 야옹이,1,35,31,0,0,1,0
"4sSwFf7vfd5P-bgyDLQuTeAPJXTJxEJsjcLqKVQ3e6IWwg",바위게형 숟가락,14,72,60,0,0,1,0
"4Sv9mCjxWfJwpMXsoRHcFxEjCogtaSg9yx_LLNUNxIjaBfsidU-SIBrfgQ",pelowiw,137,81,53,0,0,0,0
"4szQrJVrhX5j10X9bP9v5bAa1BK2p5JcxEcIzji3vaW3bRQ",Rimuru1,186,196,199,0,0,0,0
"4tARabg9JT1Z6ABCWVtAcZ51hDd_9nXSUsrWJmMQ5Te-QkN31CsbtBITbA",누구보다사랑받게,0,122,118,0,0,1,0
"4tAY_sRu_MsOdq6LmTywA7pw5GK2BbIOYeASapq5opw05TI",협곡의 나훈아,1,128,111,0,0,0,1
"4TcdtEWn_z408pXAXOI1JSm1H-peV9E_0Hauo_j-pF9n4ap9",노쟈기I,92,49,38,0,0,0,0
"4tIAAGEROp2ob9hc1sVJRv8HFoVpke7ZmRBTjbh0u_cqEA",최민경환강,313,170,151,1,0,0,0
"4ttppOsSkFP1s37PX6lIPXFBXxYTCCNVezTZVFDCO_yDyw",뚜비20,162,230,166,0,0,1,1
"4tuwNQ9iakXSgb02O1mebIUVdUk1eZ4GkKTSJKDPmhoTtQ",달콤 멜론,47,120,88,0,0,1,0
"4u3f8Lqdw619noaHjto1ldrRETGHX3qpMXQCpA1dGuZeGjR13klx3bw-wA",그마 재원,150,102,71,0,0,0,0
"4UzGCEd7WOBvx2fKJ672wsjLbKzmYOfXTNed54TIjby_lLc",금 나와라 똑딱,108,54,40,0,0,0,1
"4VKfy_kmYUMjpX_wviPUM9nFRwFRFxQCuuTkxLmM4g0G4E130OSVekNoGA",KPL  Zhengyi,89,300,305,0,0,0,0
"4vOLdussCC9ct0kfFhnzJNBYk_-LjJEJcq7zYNncVIQLHA",예티 황뱅,1,220,187,0,0,1,1
"4whTFy2eGu3voNsuXQ1peTeCND-wXNZdDj_nPRNVRQmIkTw",정글서폿벨베스,189,222,195,0,0,0,1
"4wNXBMMQKKgsPNn-1enx2nEkjh6OUpmJVz9kHlAm2MuDnYoU",한탁원,50,38,30,0,0,1,0
"4WslWzu-sO9DujrCxKkXq40Uqi5XPB4VWolvYGXIf8VSjXw",야 필,154,88,74,0,0,0,0
"4WVP5CfBmNiMxKNjkQdzYdltCLeShWsQq0U9PkmEWr3A1hI",aweefd,0,115,114,0,0,1,0
"4xjcVlde_Jol-Ptm-azN1gCqFys7KljVysHDM2obGSjTHNtiezzU6OtJJQ",sohm1,129,106,85,0,0,0,0
"4XrCYjcZ8b0u2SlFxat9SoeFHcvoIT78xIPYg0fmpYdJiA",Chihiro,1,103,68,0,0,1,0
"4xRmKJ0IN0x81DwrYp1v_eEKKenuqkLT6W3guO5ZevaiTw",빡끔1,165,165,152,0,0,1,1
"4xUToj3Mg1ZOdXyqxQxqJZTx-rGp6-0NI6oHPVoG1g6UkjVOh7rbCK6QQw",asdwerxcv,317,246,237,0,0,0,1
"4xXhW17CQKUnCpAeE-jt__ZX0MiVAlzg1HwM_fCTN5pXOf4",이레현,60,119,104,0,0,1,0
"4Y2MGRBkRsAqyNzdkEXuOnQPDjfrPMAy_j6hpc7-z8nBNHh8siQWC1a0Xg",aaccident,108,89,73,0,0,0,0
"4YcV8JHEVr7GdH6wX3wHbF54_fXMPcYdTWnw2FXu51KW-Q",새벽 달 바람,69,183,178,0,0,0,0
"4YfzNIdWGndYkvP1Zvd3guerCho6rF16gMgOF3lTbdfVAHc",개꺾여버린점수,22,131,144,0,0,0,0
"4yGDCavWZqaBoUFABzdOT_cHbG3mdbqk0OVZsawU6gu0T8xc",조신하게 솔랭함,171,127,78,0,0,0,0
"4YiMUoY4_CcfAF103eXX9L1auZPRBXOCgtLlCKN-NXBQZzM",Ads,30,229,197,0,0,0,0
"4yrvMEl8JJvZGARURz4wQNAJCufn3GUdufQ8_6ItIooXnRk",리셋계정,20,118,121,0,0,1,0
"4yv8cRPAheSBuETmtE5IBh54fsfZJU4IvER9VrHP8q_E1Mo",솔로랭크재밌게함,219,197,187,1,0,0,0
"4YWl-L2MBjbe-LaT6yqH89T1auXgKH3dHbRKL9BdTbMEacatqOJnGDT3og",리쉬안할래,24,269,264,0,0,0,1
"4Z7U5dgPx62xe2RP9-ZTuNatwxHWZCvtkZ_TCrufM4Mduw6W",차갑지도뜨겁지도,1,103,99,0,0,0,0
"4zCEXCJHhSJYm9RRtiR0BVlidTEpZGQ0oOpTCAymjAxUX10",레무링,417,70,48,0,0,0,0
"5_Yc55zFnvsskP2Hk9PobDRj97P6awjXNFMZRJsq74PZExo",육개장 순대국,227,99,63,0,0,0,0
"5_ZS1WIqXvHmt0oWE6OJj084EFRFhHlXnC-U68cyaHuSuQ",구리시매콤펀치,16,79,48,0,0,0,0
"5-1kRaxs_k0-iKVaaUr38iuLtcu9-PQhF_0V0fSi5gBYUIo",송이누나이쁘다,211,69,58,0,0,0,0
"50ayePtrOnNQtvsBpLzNhhmM2PqY7q-QyBbr2mUkopeexpce_htC79p0Eg",주운태,10,120,92,0,0,0,0
"50emKmd409sI4fZ5EmG6qitY4Vtq1lOFk65sWzkT_hB2-wQ",Nxde Beach,97,30,15,0,0,0,0
"50Xd1sI0pSg3uSaI83hY2XiBbKwWG4PEPsorH8VvJM_Df20",Azir98,23,215,209,0,0,1,0
"515qL0ZpbpDmdHG3A9rR19rKLtxp0umGlbB2a-uzCxKXLNptYBuCrREUbQ",yummytami,7,370,351,0,0,1,0
"51aXAbw5w23mOa6RrcX7d-Se2j3A3S14prGXTDDf8GAAQA",during105,1,186,129,0,0,1,1
"51FXZVCUa7MOcbSD-KR00KbKHO0li3Lz2Omhgpun1SAbanY",박따뜻,105,65,53,0,0,1,0
"51NjtRPe2_FVT3CaG3dp_iokvJGQ82ER3Q_181d2H6wJwwg",모닝코코볼,23,245,241,0,0,0,0
"53_BfW0U_3YS2a8F-40kBJ-JtQ2QZdLcDjfJoxRBU1hTg7g",부메랑 매혹,92,108,73,0,0,0,1
"538uaofTFINscnKXdBrpuyQ2kjIGl-NMx0FsqviJIxZ6qFaa",찬규의문단속,307,212,199,1,0,0,0
"53CoarNqriyCITf9c2X4ivKc2o8mdlwga_7D-_NzQh4sqhw",킬리안 뚱바페2,69,51,41,0,0,0,0
"53VgI-ksZPf2KOmMMcQ-Bng8I2XMPbU28vhwRrtiTBq46zLJmKsWnWzKnQ",카더garden,47,50,15,0,0,0,0
"543hl-kFfytTVVBbIoIBz-ewu2H4IbDDjTb3j8WCITUb-Kw",지 븐,214,61,39,0,0,0,0
"54lSUhmr1I9ya3obC3DSoMBTKaPfgNLDAlctwW2pzhrDhAgxt2sKbyU4VA",MADE IN HO,56,273,269,1,0,0,0
"56F4pLFmjKDD-SM4_BeQlW_J2ZCp-GKp2IKI3eWuygId-4M",선다딱,240,333,295,1,0,0,1
"58FTk8IIiduMFE8YuHZ4whJReLUeJ0O4pT_3blAbd0vVxa0",돌아오는부메랑,23,247,206,0,0,1,0
"58qexLQ79Nz9yMqkmoTxFmYOlIVJLYPp2kowudg_khwulB8",KZ Quad,135,54,38,0,0,0,0
"592uTz6_zrT6MPxdM8l74NlByHL_CpJDt-z5xcpsp-pbdq4",반역왕 다리우스,132,156,144,0,0,0,0
"59NPvzdlb_9g0nEeL8XuBtqFGoMl63-qRy6T8Fj_8KvGHPM",이긴파트,88,274,239,0,0,0,0
"59R0FWqebU4EthUEaY30sabNPBE4_w9UVi7sSorGfPZhCA",도구티모,24,361,351,0,0,1,1
"5AaoW7Xo88vbNQCAEvDV5GuembtVcR41aKwBfZ_M_o6pmQ",음 민,41,75,60,0,0,0,0
"5AjVUhZs7HkXwL6gv7mJRP4C6d9YKXSYmOGT7sgKL4chaXA",노홍철의 밀라노,454,262,246,1,0,0,1
"5aqSHmjy7MR4cJH4I4f3qhLQHv3Gu4wtIX3D-_IKKGYtIEY",NO Gank TFT,1,29,17,0,0,1,0
"5aRplTM8Dro6uHJWgTR3w3X6jOFIwylELqq7ei6jNeX5CNE",기찬 캐좀 하지마,158,85,77,1,0,0,0
"5ATbyVWVuX_vBTMfKwT84U1hdWBc9WNrdF-bswL0VInW3g",멘탈이약한사람임,0,73,69,0,0,1,0
"5aysfrISp2J1-IE0ZONwyATSFnu-KPTsAz8tuulBxOIt8Q",NongNong,1,56,45,0,0,0,0
"5azCPVUW4Wzbvm-Lb6RSHhXr6lLnI0-LzQAA6rIYLbdqAmIx9TmjD8y9GA",진짜무의미하다,155,59,48,0,0,0,0
"5b0gY5gLJAR6Qeq253_7XzSEvV9-Xw3rFrOPFUTRmnvNeA",생배나랑장난하냐,85,79,70,0,0,0,0
"5bRpdge9GDWUh70tVD-6g-2EAKht220CzXetayWaTsWEIXPtakT7GHDMzg",인파이터,389,436,421,0,0,0,0
"5C7AoGvHxLTTzG4_pdfN6zeupgqrvqeBKlewOik8_Q2696s",충 추,56,120,96,0,0,1,0
"5CpOmGvXbyYDbvCC6DovuWdpnSrzoiXjUiF9p7brNCsAAw",숲의 미뉴에트,39,288,277,0,0,0,0
"5CQofG8kTMSVwQjEbwNkntgNyegRETdFjz3FpNq3giJR_A",닷지하든가,0,122,116,0,0,0,0
"5ctLjL1lCVuBGfFUxqZ4nfQbBqwF4Ug-X7ACv8fKVWw7SIk","99D",18,87,58,0,0,0,0
"5D3S6xmp01BoRuuu2QyqFA97r9s1dKmy7Optleq4Ko5SI7eN6BfuqGvKAg",봐 비겼잖아,253,214,193,0,0,0,0
"5d77YBsVU2ttyXnlrilzVjK8xOYAIToDhJxaB7_L2jo2AoP6WJQImJq46Q",리정럽,263,144,112,1,0,0,0
"5dErfH38lPlBK5_NhWA_9BsdfPDEBfZrj2lrzzR3WK8bVg",꽁한이,434,294,269,0,0,0,1
"5Dl6Iw2nP4EQfy6pvgIN9d6wQDz19Ot4XpbU4Bu1QcHApfM",일내는 사나이,38,142,129,0,0,0,0
"5DN3UX3MEFbKwpLpiugXE5DSCya0NXkcdl53fnPx87EV9YU",루 밤,0,90,80,0,0,0,0
"5dn4OqrnHpnnHT5Jq-SEBbD_IbLJrqF22YwzvUcdLwKF0I8",마산특별시,1,81,64,0,0,1,1
"5dw_hVxY4QLjcCkgrKgMbPEfYmc1BiuEkilSA6ea0nIw_E8",qewrqwa3e,48,33,24,0,0,0,1
"5EBBhFTduy5CDVzE50UXNlRpP2M_dLpIPHlmPmO6tn1waZc","2021 5 25",201,131,107,0,0,0,0
"5EJkkM-kEIj6CjHNvxFh0NqDmlnaoGn9sUKS81nz7wuDKQ",쓰리컨드,478,204,178,0,0,1,0
"5EPFmzOcfJdHtU0KnC4smQgIfmAkHP6Y-OFC1ToFtBVXjLY",민태석,126,54,44,0,0,0,0
"5F5QanpCXU8GIpvu5X5nW49gv7epZk8BCqPaRpInJbr3N2w",난 항상 너였어,1,108,92,0,0,0,0
"5fItPSoCRg8sYY3TRxKJLcypLVU2Hn5UfQJxAPZVZZG7O4s",시간여행자 소년,120,142,134,0,0,0,0
"5FmePLhxcJnikLqv_a7yW2bqNDLYajIjM4G4llYs2Mv5NY0",insommia25,311,296,222,0,0,0,1
"5FoEBDsk5T1bXP14rlYpsq2Lz3UA4oMHCged6ZnlIwiO6h8",Cat Name Hiu,130,130,121,0,0,1,1
"5fYl3VPjkyj9g2N1EdCYirIH0xC3a4hFT-tNzEoED5Uoe8TGSwgJFB6njA",love yuxin,296,207,201,0,0,0,0
"5fyuT4RJ47cl6Sl-nO8NOX3nrKtaVxArO5pFEspHqRzEMGU",나의 연희,214,111,102,0,0,0,1
"5g0UbrHGY-MAIEx9T7qCPqrJsuxEVjkKlCBRMtYRAwjH2Q",KAIST 2022,30,85,83,0,0,0,0
"5g2UsZdzwYLrDgeGbZrWOmX7HKcKvc2BjSrMOjVP2JWUgSE",누가 이기나 봐,101,310,296,0,0,0,0
"5g4wzjIzVGh3X0qhDQv8Hu_SJ6FvuJrFWVTcIidNGn42isE",Eunah,450,164,152,0,0,0,0
"5gpLFDZafA28cgknjz-nHvHxduKQFY97A9jenzo9izacJQDLQqMDc4my6A","05최정상미드",1,253,230,0,0,1,1
"5HDcbqM5BJSkBi0mCgpMloi_RbGLkhiXX_GfhQaILlkqujscKyAwSjnhdQ",보로콜리,50,139,137,0,0,0,0
"5Hsb7IzUtpLmyghE0llW67SE1lPBfdPvCtmv_41v3f0Sg94",또기또니,149,129,88,0,0,0,0
"5hWDfIC1zIkyOhh0ENp7VwW5hjlkEc2mzqSPdLLUvRxycCw",원딜만죽어감,0,257,222,0,0,1,0
"5hwqKVbgeXsw_u8KIMbEkUvdxie1Oc1DJSLnLr9yfijHBck",티슈히메,249,58,42,0,0,0,0
